0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,target
10329,1,0,1980.5,0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,8.0,8.0,22.0,15.0,0,0,0,0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4420.0
10492,0,0,1980.25,1,1,1,1,1,1,0,2,2,2,2,0,0,1,0,0,3,2,2,15.0,2.0,14.0,16.0,0,0,0,1,23.0,23.0,23.0,23.0,55.0,55.0,55.0,55.0,4409.0
10622,0,0,1980.25,0,2,2,2,1,1,1,2,2,2,2,1,1,1,0,0,0,0,0,17.0,15.0,20.0,9.0,0,0,0,0,12.0,12.0,12.0,12.0,34.0,34.0,34.0,34.0,4659.0
10697,1,1,1980.5,2,1,1,2,0,1,0,0,0,0,0,0,1,0,1,0,0,4,1,6.0,30.0,3.0,13.0,1,1,0,1,11.0,11.0,11.0,11.0,26.0,26.0,26.0,26.0,4166.0
10749,1,0,1980.25,2,2,0,0,0,0,0,2,2,2,2,0,1,1,0,0,0,0,0,9.0,11.0,15.0,9.0,0,1,0,0,21.0,21.0,30.0,30.0,49.0,49.0,63.0,63.0,4399.0
11005,0,0,1980.25,1,1,1,1,0,0,0,2,2,2,2,0,0,0,0,0,0,0,0,7.0,7.0,20.0,20.0,0,0,0,0,30.0,30.0,30.0,30.0,63.0,63.0,63.0,63.0,4547.0
11254,1,0,1979.75,0,2,2,2,1,1,1,2,2,2,2,0,0,1,1,3,0,0,1,1.0,18.0,15.0,15.0,0,0,0,0,40.0,40.0,40.0,40.0,76.0,77.0,77.0,77.0,4134.0
11351,1,0,1979.75,0,0,0,1,1,1,1,2,2,2,2,0,0,1,1,0,0,0,0,11.0,20.0,11.0,4.0,0,0,0,0,21.0,21.0,21.0,21.0,49.0,49.0,49.0,49.0,4525.0
11521,0,0,1980.0,0,2,2,2,1,1,1,2,2,2,2,0,1,0,1,0,0,0,1,11.0,11.0,7.0,17.0,0,1,0,0,21.0,21.0,21.0,21.0,49.0,49.0,49.0,49.0,4625.0
11527,1,0,1979.75,0,0,0,0,1,1,1,2,2,2,2,1,0,0,0,0,0,4,3,5.0,12.0,2.0,1.0,0,0,0,0,19.0,19.0,19.0,19.0,47.0,47.0,47.0,47.0,4329.0
11553,0,0,1980.0,2,2,2,2,1,1,1,2,2,2,2,0,0,0,1,0,0,6,0,13.0,16.0,4.0,14.0,0,0,1,0,8.0,8.0,8.0,8.0,11.0,11.0,11.0,11.0,5373.0
11585,0,0,1980.0,1,1,1,1,0,0,0,2,2,2,2,1,0,0,0,0,0,0,0,13.0,6.0,20.0,10.0,0,0,0,0,6.0,6.0,6.0,6.0,8.0,8.0,8.0,8.0,4611.0
11658,0,1,1980.5,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,3,0,1,24.0,1.0,12.0,14.0,1,0,1,1,11.0,11.0,11.0,11.0,22.0,22.0,22.0,22.0,4375.0
11703,1,0,1979.75,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,2,0,0,7.0,19.0,17.0,17.0,0,0,0,0,12.0,12.0,12.0,12.0,36.0,36.0,36.0,36.0,4327.0
11817,1,0,1979.5,1,2,1,1,1,1,1,2,2,2,2,1,1,0,0,0,1,0,3,8.0,10.0,6.0,2.0,0,0,0,0,40.0,1.0,40.0,40.0,76.0,1.0,77.0,77.0,4683.0
11962,1,0,1980.5,2,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,4,0,0,17.0,0.0,8.0,22.0,0,0,0,0,25.0,25.0,25.0,25.0,58.0,58.0,58.0,58.0,4447.0
12059,1,0,1980.5,1,1,1,1,1,1,1,2,2,2,2,0,1,1,1,0,0,0,1,15.0,11.0,14.0,10.0,0,0,0,0,23.0,23.0,23.0,23.0,55.0,55.0,55.0,55.0,4181.0
12077,1,0,1980.25,2,0,0,0,1,1,1,2,2,2,2,1,0,0,0,0,4,0,0,13.0,0.0,20.0,28.0,0,0,0,0,40.0,40.0,40.0,40.0,76.0,77.0,77.0,77.0,4311.0
12169,0,1,1980.5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,2.0,38.0,10.0,29.0,1,1,1,1,11.0,11.0,11.0,11.0,16.0,16.0,16.0,16.0,4229.0
12183,1,0,1979.75,1,1,1,1,1,1,1,2,2,2,2,1,1,0,0,0,0,0,3,8.0,14.0,6.0,2.0,0,0,0,0,40.0,40.0,40.0,40.0,76.0,77.0,77.0,77.0,4512.0
12215,1,0,1979.75,2,0,0,0,1,1,1,2,2,2,2,1,0,0,1,0,0,6,0,10.0,8.0,10.0,13.0,0,0,1,0,36.0,36.0,36.0,36.0,72.0,72.0,72.0,72.0,5030.0
12241,1,0,1980.0,1,1,1,1,1,1,1,2,2,2,2,0,1,1,0,0,2,0,2,4.0,26.0,9.0,23.0,0,0,0,0,5.0,5.0,5.0,5.0,7.0,7.0,7.0,7.0,4378.0
12430,0,0,1980.25,1,1,1,1,1,1,1,2,2,2,2,1,1,0,1,0,0,0,0,4.0,8.0,18.0,12.0,0,0,0,0,30.0,30.0,30.0,30.0,63.0,63.0,63.0,63.0,4630.0
12490,1,0,1980.5,2,2,2,2,1,1,1,2,2,2,2,0,0,0,0,0,0,0,0,12.0,39.0,9.0,16.0,0,0,0,0,9.0,9.0,9.0,9.0,12.0,12.0,12.0,12.0,5037.0
12654,1,0,1980.25,0,0,0,1,1,1,1,2,2,2,2,1,0,0,0,0,0,4,0,5.0,12.0,2.0,34.0,0,0,0,0,19.0,19.0,19.0,19.0,47.0,47.0,47.0,47.0,4075.0
12794,1,0,1980.5,0,2,2,2,1,1,1,3,3,3,3,0,1,1,1,0,0,0,0,3.0,14.0,18.0,36.0,0,0,0,0,7.0,7.0,7.0,7.0,10.0,10.0,10.0,10.0,4537.0
12829,0,1,1980.25,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,6,0,0,15.0,3.0,30.0,22.0,1,0,1,0,11.0,11.0,11.0,11.0,26.0,26.0,26.0,26.0,4215.0
12858,1,0,1980.5,0,0,0,0,0,0,0,2,2,2,2,0,0,0,0,4,0,3,6,0.0,7.0,1.0,7.0,0,0,0,0,33.0,33.0,33.0,33.0,67.0,67.0,67.0,67.0,4168.0
13003,0,1,1980.5,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,6.0,28.0,11.0,1,0,1,0,11.0,11.0,11.0,11.0,15.0,15.0,15.0,15.0,4256.0
13046,1,0,1979.75,2,2,2,2,1,1,0,1,1,2,2,1,3,1,1,0,0,0,0,14.0,11.0,8.0,16.0,0,0,0,0,12.0,12.0,12.0,12.0,36.0,36.0,34.0,34.0,4346.0
13179,0,0,1980.5,2,0,2,2,1,1,1,2,2,2,2,1,0,0,0,0,0,0,0,8.0,19.0,6.0,17.0,0,0,0,0,14.0,14.0,14.0,14.0,38.0,38.0,38.0,38.0,4515.0
13270,0,0,1979.75,0,2,2,2,0,0,0,2,2,2,2,0,0,0,2,3,0,4,1,2.0,5.0,3.0,12.0,0,0,0,0,16.0,16.0,16.0,16.0,40.0,40.0,40.0,40.0,4557.0
13370,0,0,1980.5,0,0,0,0,1,1,1,2,2,2,2,1,0,0,0,0,0,0,0,17.0,6.0,12.0,14.0,0,0,0,0,12.0,12.0,12.0,12.0,34.0,34.0,34.0,34.0,4500.0
13649,1,1,1980.0,2,0,0,0,0,1,1,0,0,0,0,1,0,0,0,3,3,3,6,24.0,2.0,1.0,3.0,0,0,0,0,11.0,11.0,11.0,11.0,30.0,30.0,30.0,30.0,4327.0
13670,0,0,1979.75,2,0,0,0,0,1,0,2,2,2,2,1,0,1,0,0,3,0,4,21.0,1.0,12.0,3.0,0,0,0,0,16.0,16.0,16.0,16.0,40.0,40.0,40.0,40.0,4476.0
13694,1,1,1980.25,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,2.0,38.0,10.0,29.0,1,1,1,1,11.0,11.0,11.0,11.0,16.0,16.0,16.0,16.0,4266.0
13705,1,0,1979.5,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,3,0,18.0,20.0,15.0,5.0,0,0,1,0,17.0,17.0,17.0,17.0,41.0,41.0,41.0,41.0,4895.0
13722,1,0,1979.5,1,1,1,1,1,1,1,2,2,2,2,1,1,0,0,0,0,0,3,8.0,14.0,6.0,2.0,0,0,0,0,40.0,40.0,40.0,40.0,76.0,77.0,77.0,77.0,4404.0
13772,1,0,1980.25,0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,3,0,12.0,8.0,1.0,8.0,0,0,0,0,18.0,18.0,18.0,18.0,46.0,46.0,46.0,46.0,4368.0
13791,0,1,1980.0,2,2,2,2,0,1,0,2,2,2,2,3,0,0,0,0,0,0,0,12.0,9.0,8.0,15.0,0,0,0,0,30.0,30.0,30.0,30.0,63.0,63.0,63.0,63.0,4455.0
14406,1,1,1980.75,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,6,0,3.0,9.0,2.0,8.0,1,1,1,1,11.0,11.0,11.0,11.0,22.0,22.0,22.0,22.0,4599.0
14447,0,0,1980.0,1,1,1,1,1,1,1,2,2,2,2,0,1,1,0,3,0,0,0,1.0,15.0,11.0,18.0,0,0,0,0,24.0,24.0,24.0,24.0,57.0,57.0,57.0,57.0,4239.0
14510,1,0,1980.25,0,2,2,2,1,1,1,2,2,2,2,0,0,0,0,0,0,0,0,10.0,9.0,8.0,15.0,0,0,0,0,30.0,30.0,30.0,30.0,63.0,63.0,63.0,63.0,4892.0
14575,0,0,1980.0,1,1,1,1,1,1,1,2,2,2,2,1,0,0,0,0,0,4,0,9.0,5.0,0.0,15.0,0,0,0,0,9.0,9.0,9.0,9.0,12.0,12.0,12.0,12.0,4599.0
14583,0,0,1979.75,2,1,1,1,1,1,1,2,2,2,2,0,1,1,0,0,0,6,3,15.0,4.0,35.0,2.0,0,0,0,0,19.0,19.0,19.0,19.0,47.0,47.0,47.0,47.0,4552.0
14606,1,0,1980.25,2,2,2,2,1,1,1,2,2,2,2,0,0,0,1,0,0,6,0,13.0,16.0,4.0,14.0,0,0,1,0,8.0,8.0,8.0,8.0,11.0,11.0,11.0,11.0,4825.0
14636,1,0,1980.25,2,2,2,2,1,1,1,2,2,2,2,1,0,0,0,0,0,0,6,9.0,20.0,19.0,2.0,0,0,0,0,31.0,31.0,31.0,31.0,65.0,65.0,65.0,65.0,4551.0
14678,1,1,1979.75,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,3,0,6,4,2.0,17.0,2.0,3.0,0,1,0,1,11.0,11.0,11.0,11.0,30.0,30.0,30.0,30.0,4229.0
14911,1,0,1980.0,0,2,2,2,1,1,1,1,1,1,1,1,0,1,1,2,4,6,0,15.0,3.0,15.0,21.0,0,0,0,0,17.0,17.0,17.0,17.0,41.0,41.0,41.0,41.0,4598.0
15035,0,0,1980.5,0,0,0,1,0,0,0,2,2,2,2,0,0,0,0,0,0,0,0,16.0,10.0,26.0,15.0,0,0,0,1,29.0,29.0,29.0,29.0,62.0,62.0,62.0,62.0,4037.0
15169,1,0,1980.0,0,0,1,1,0,1,0,2,2,2,2,0,0,0,0,0,6,0,6,8.0,12.0,16.0,6.0,0,0,0,0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4643.0
15246,1,0,1979.25,0,2,2,2,1,1,1,3,3,3,3,0,1,1,1,4,0,0,0,0.0,12.0,13.0,7.0,0,0,0,0,26.0,26.0,26.0,26.0,59.0,59.0,59.0,59.0,4895.0
15345,1,0,1979.0,2,0,0,0,1,1,1,2,2,2,2,0,0,1,0,0,0,0,0,5.0,4.0,19.0,22.0,0,0,0,0,31.0,31.0,31.0,31.0,64.0,64.0,64.0,64.0,4355.0
15390,1,0,1980.25,1,1,1,1,1,1,1,2,2,2,2,0,1,1,1,3,0,6,0,3.0,4.0,29.0,11.0,0,0,1,0,24.0,24.0,24.0,24.0,56.0,56.0,56.0,56.0,4317.0
15408,1,0,1980.0,2,0,0,0,1,1,1,2,2,2,2,0,1,0,0,0,0,0,0,13.0,11.0,25.0,4.0,0,0,0,0,8.0,8.0,8.0,8.0,11.0,11.0,11.0,11.0,4930.0
15500,1,0,1980.25,0,1,1,1,1,1,1,2,2,2,2,1,1,1,0,0,0,6,3,5.0,4.0,35.0,2.0,0,0,0,0,19.0,19.0,19.0,19.0,47.0,47.0,47.0,47.0,4149.0
15738,1,0,1980.5,0,0,0,0,1,1,1,2,2,2,2,0,0,0,0,4,2,0,2,0.0,7.0,18.0,21.0,0,0,0,0,5.0,5.0,5.0,5.0,7.0,7.0,7.0,7.0,4598.0
15761,1,0,1980.0,1,1,1,1,0,0,0,1,1,1,1,0,0,1,0,0,4,0,4,12.0,1.0,11.0,8.0,1,1,0,0,11.0,11.0,11.0,11.0,25.0,25.0,25.0,25.0,4305.0
15793,0,0,1980.0,2,2,2,2,1,0,0,2,2,2,2,0,0,0,0,0,3,6,4,15.0,2.0,19.0,0.0,0,0,0,0,19.0,19.0,19.0,19.0,47.0,47.0,47.0,47.0,4259.0
15918,1,0,1980.25,0,2,2,2,1,1,1,2,2,2,2,1,1,1,1,0,0,4,0,12.0,7.0,13.0,7.0,0,0,0,0,36.0,36.0,36.0,36.0,72.0,72.0,72.0,72.0,4549.0
16039,1,0,1979.75,0,0,1,1,1,1,1,3,3,3,3,0,1,1,0,0,0,0,4,3.0,3.0,22.0,0.0,0,0,0,0,7.0,7.0,7.0,7.0,10.0,10.0,10.0,10.0,4884.0
16151,1,0,1979.75,2,2,2,2,1,1,1,2,2,2,2,0,1,0,1,1,0,0,0,9.0,16.0,31.0,5.0,0,0,1,0,5.0,5.0,5.0,5.0,7.0,7.0,7.0,7.0,4400.0
16209,0,0,1980.0,0,0,0,0,1,1,1,2,2,2,2,0,1,0,0,3,0,0,0,1.0,13.0,6.0,8.0,0,0,0,0,40.0,40.0,40.0,40.0,76.0,77.0,77.0,77.0,4391.0
16278,1,0,1979.75,1,1,1,1,0,0,0,2,2,2,2,0,1,1,0,3,3,0,0,2.0,2.0,15.0,14.0,0,0,0,0,12.0,12.0,12.0,12.0,34.0,34.0,34.0,34.0,4281.0
16543,1,1,1980.0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,20.0,5.0,4.0,4.0,1,0,1,0,11.0,11.0,11.0,11.0,27.0,27.0,27.0,27.0,4134.0
16561,1,0,1980.0,1,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,12.0,21.0,4.0,18.0,1,0,0,1,11.0,11.0,11.0,11.0,25.0,25.0,25.0,25.0,4608.0
16619,1,0,1980.5,1,1,1,1,1,1,0,2,2,2,2,0,1,0,0,0,0,0,2,16.0,7.0,10.0,18.0,0,0,0,0,36.0,36.0,36.0,36.0,72.0,72.0,72.0,72.0,4713.0
16720,0,0,1980.0,0,2,2,2,1,1,1,1,1,1,1,0,3,0,0,0,0,0,6,15.0,11.0,12.0,29.0,0,0,0,0,12.0,12.0,12.0,12.0,36.0,36.0,36.0,36.0,4154.0
16735,1,1,1980.0,0,2,2,2,1,0,0,0,0,0,0,0,0,0,1,0,3,3,1,12.0,1.0,1.0,11.0,0,1,0,1,18.0,18.0,18.0,18.0,45.0,45.0,45.0,45.0,4718.0
16778,0,0,1980.5,1,1,1,1,0,0,0,2,2,2,2,1,1,1,0,0,0,0,0,6.0,12.0,14.0,10.0,0,0,0,0,36.0,36.0,36.0,36.0,72.0,72.0,72.0,72.0,4668.0
16827,0,0,1980.5,2,0,0,0,1,1,1,2,2,2,2,1,0,1,0,0,0,0,0,11.0,16.0,11.0,19.0,0,0,0,0,39.0,39.0,39.0,39.0,75.0,75.0,75.0,75.0,4214.0
16875,0,1,1980.5,0,0,2,1,1,1,1,0,0,0,0,0,1,0,0,4,0,0,1,0.0,25.0,16.0,15.0,1,0,1,1,11.0,11.0,11.0,11.0,27.0,27.0,27.0,27.0,4055.0
16983,1,0,1979.75,2,1,1,1,1,1,1,2,2,2,2,3,0,0,0,0,0,3,3,12.0,7.0,3.0,1.0,0,0,0,0,30.0,30.0,30.0,30.0,63.0,63.0,63.0,63.0,4635.0
17035,1,1,1980.5,1,0,2,2,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,20.0,5.0,12.0,18.0,0,1,1,0,11.0,11.0,11.0,11.0,17.0,17.0,17.0,17.0,4159.0
17201,0,0,1980.0,2,0,1,1,1,1,1,2,2,2,2,0,0,1,0,0,0,0,0,9.0,20.0,15.0,13.0,0,0,0,0,21.0,21.0,21.0,21.0,49.0,49.0,49.0,49.0,4250.0
17217,1,0,1980.0,2,2,2,2,1,1,1,2,2,2,2,1,0,0,0,0,4,0,4,13.0,0.0,16.0,1.0,0,0,0,0,40.0,40.0,40.0,40.0,76.0,77.0,77.0,77.0,4219.0
17404,0,0,1980.25,0,2,2,2,1,1,1,2,2,2,2,1,0,0,1,0,0,0,0,8.0,8.0,13.0,4.0,1,0,0,0,32.0,32.0,32.0,32.0,66.0,66.0,66.0,66.0,4518.0
17421,1,0,1980.25,0,2,2,2,1,0,0,1,1,1,1,1,0,1,1,0,4,0,0,13.0,4.0,19.0,19.0,0,0,0,1,22.0,22.0,22.0,22.0,54.0,54.0,54.0,54.0,4589.0
17441,1,0,1980.0,2,1,1,1,1,1,1,2,2,2,2,0,0,1,1,0,0,6,0,7.0,21.0,39.0,6.0,0,0,0,1,24.0,24.0,24.0,24.0,56.0,56.0,56.0,56.0,4569.0
17691,1,0,1980.5,0,0,0,1,1,1,1,2,2,2,2,0,0,1,1,0,0,0,0,11.0,20.0,11.0,4.0,0,0,0,0,21.0,21.0,21.0,21.0,49.0,49.0,49.0,49.0,4785.0
17718,1,1,1979.75,1,1,0,0,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,11.0,12.0,13.0,26.0,1,1,0,0,11.0,11.0,11.0,11.0,23.0,23.0,23.0,23.0,4533.0
17930,1,0,1980.5,2,2,2,2,1,1,1,2,2,2,2,1,0,0,0,0,2,0,2,6.0,16.0,8.0,12.0,0,0,0,0,35.0,35.0,35.0,35.0,69.0,69.0,69.0,69.0,4684.0
17946,0,1,1979.5,2,2,2,2,0,0,0,3,3,3,3,0,0,0,1,0,0,1,0,17.0,7.0,12.0,19.0,0,1,0,0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4264.0
17980,1,1,1980.25,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,6,0,7.0,14.0,32.0,26.0,0,0,1,1,11.0,11.0,11.0,11.0,28.0,31.0,31.0,31.0,4102.0
18070,0,1,1979.75,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,4,0,0,21.0,9.0,12.0,21.0,1,1,1,1,11.0,11.0,11.0,11.0,15.0,15.0,15.0,15.0,4277.0
18144,0,0,1980.0,1,1,1,1,0,0,0,2,2,2,2,1,0,0,0,0,0,0,0,6.0,15.0,5.0,31.0,0,0,0,0,15.0,15.0,15.0,15.0,39.0,39.0,39.0,39.0,4411.0
18269,1,0,1980.25,0,2,2,2,0,0,1,2,2,2,2,0,0,1,1,0,0,0,1,2.0,18.0,15.0,15.0,0,0,0,0,40.0,40.0,40.0,40.0,76.0,77.0,77.0,77.0,4581.0
18369,0,0,1980.0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0,6,0,0.0,16.0,12.0,19.0,0,0,0,1,11.0,11.0,11.0,11.0,17.0,17.0,17.0,17.0,4586.0
18518,1,0,1979.75,2,0,0,0,1,1,1,2,2,2,2,1,0,0,0,0,2,0,0,6.0,11.0,31.0,7.0,0,0,0,0,35.0,35.0,35.0,35.0,69.0,69.0,69.0,69.0,4496.0
18545,1,0,1980.0,1,1,1,1,0,0,0,2,2,2,2,1,0,0,0,0,0,1,3,12.0,8.0,33.0,2.0,0,0,0,0,42.0,42.0,42.0,42.0,80.0,80.0,80.0,80.0,4063.0
18575,1,0,1980.0,1,1,1,1,1,0,1,2,2,2,2,1,1,1,1,0,0,0,0,13.0,14.0,17.0,19.0,0,0,0,0,6.0,6.0,6.0,6.0,8.0,8.0,8.0,8.0,4532.0
18665,1,0,1980.5,0,2,2,2,1,1,1,2,2,2,2,0,0,1,1,3,0,0,1,1.0,18.0,15.0,15.0,0,0,0,0,40.0,40.0,40.0,40.0,76.0,77.0,77.0,77.0,4494.0
18686,1,0,1980.25,1,2,2,2,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,16.0,20.0,12.0,18.0,1,0,0,0,22.0,22.0,22.0,22.0,51.0,51.0,51.0,51.0,4187.0
18726,0,1,1979.75,2,2,2,2,0,0,0,0,0,0,0,1,0,1,0,0,3,0,4,17.0,1.0,12.0,2.0,0,1,0,0,11.0,11.0,11.0,11.0,29.0,29.0,29.0,29.0,4481.0
18782,0,0,1980.25,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,3,0,12.0,4.0,1.0,24.0,0,0,0,1,22.0,22.0,22.0,22.0,54.0,54.0,54.0,54.0,4445.0
18845,0,1,1980.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,12.0,0.0,1.0,3.0,0,1,0,0,18.0,18.0,18.0,18.0,45.0,45.0,45.0,45.0,4188.0
18923,0,0,1980.5,1,1,1,1,1,1,1,2,2,2,2,0,1,1,1,0,0,2,0,8.0,13.0,15.0,17.0,0,0,0,0,21.0,21.0,21.0,21.0,49.0,49.0,49.0,49.0,4199.0
18991,1,0,1980.0,1,1,1,1,1,1,1,3,3,3,3,0,0,0,1,0,0,0,0,14.0,18.0,12.0,19.0,0,0,0,0,6.0,6.0,6.0,6.0,9.0,9.0,9.0,9.0,4435.0
19177,1,0,1980.5,1,1,1,1,0,0,0,3,3,3,3,0,0,0,0,0,0,0,0,14.0,18.0,22.0,8.0,0,0,0,0,6.0,6.0,6.0,6.0,9.0,9.0,9.0,9.0,4664.0
19249,1,1,1980.0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,1,3,0,0,1,1.0,27.0,12.0,14.0,1,1,1,1,11.0,11.0,11.0,11.0,22.0,22.0,22.0,22.0,4118.0
19612,1,0,1980.25,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,2,0,0,7.0,19.0,17.0,17.0,0,0,0,0,12.0,12.0,12.0,12.0,36.0,36.0,36.0,36.0,4156.0
19702,0,1,1979.75,0,0,0,0,1,1,1,3,3,3,3,0,1,0,1,4,0,3,0,0.0,8.0,1.0,7.0,0,0,0,0,26.0,26.0,26.0,26.0,59.0,59.0,59.0,59.0,4459.0
19718,0,0,1979.75,0,2,2,2,1,1,1,2,2,2,2,0,1,0,1,0,0,3,0,19.0,11.0,2.0,15.0,0,0,0,0,37.0,37.0,37.0,37.0,73.0,73.0,73.0,73.0,4598.0
19883,0,0,1980.5,0,0,0,0,1,1,1,2,2,2,2,0,0,0,0,0,4,0,0,8.0,0.0,9.0,8.0,0,0,0,0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,4081.0
20016,0,0,1980.0,0,2,2,2,1,1,1,2,2,2,2,0,1,0,1,0,6,0,1,8.0,20.0,11.0,13.0,0,0,0,0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4676.0
20088,1,0,1979.75,2,2,2,2,1,1,1,2,2,2,2,1,1,0,0,0,0,0,0,8.0,11.0,6.0,7.0,0,0,1,0,24.0,24.0,24.0,24.0,57.0,57.0,57.0,57.0,4313.0
20109,0,0,1980.25,2,0,0,2,1,1,1,2,2,2,2,0,0,0,0,0,0,3,0,13.0,12.0,2.0,13.0,0,0,0,0,32.0,32.0,32.0,32.0,66.0,66.0,66.0,66.0,4687.0
20203,0,0,1980.5,0,2,2,2,0,0,0,2,2,2,2,0,0,0,1,1,0,0,0,10.0,9.0,23.0,15.0,0,0,0,0,34.0,34.0,34.0,34.0,68.0,68.0,68.0,68.0,4749.0
20427,1,0,1979.5,2,2,2,2,0,0,0,2,2,2,2,1,1,1,0,0,1,0,4,13.0,12.0,6.0,16.0,0,0,0,1,42.0,42.0,42.0,42.0,80.0,80.0,80.0,80.0,4368.0
20459,1,1,1980.5,0,0,1,1,0,0,0,1,1,1,1,0,0,1,1,0,4,6,0,6.0,2.0,10.0,10.0,0,1,1,1,11.0,11.0,11.0,11.0,24.0,24.0,24.0,24.0,4132.0
20526,0,0,1980.25,0,2,2,2,0,1,0,2,2,2,2,1,1,0,0,0,0,0,4,15.0,9.0,8.0,0.0,0,0,0,0,5.0,5.0,5.0,5.0,7.0,7.0,7.0,7.0,4683.0
20603,0,1,1980.5,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,3,4,0,4,1.0,17.0,10.0,0.0,1,1,1,0,11.0,11.0,11.0,11.0,14.0,14.0,14.0,14.0,4147.0
20711,0,0,1979.75,1,1,1,1,0,0,1,2,2,2,2,2,0,1,0,1,4,0,0,8.0,1.0,8.0,9.0,0,0,0,0,14.0,14.0,14.0,14.0,38.0,38.0,38.0,38.0,4543.0
20731,0,0,1980.5,0,2,2,2,1,1,1,2,2,2,2,0,1,0,1,1,0,3,0,10.0,9.0,2.0,19.0,0,0,0,0,34.0,34.0,34.0,34.0,68.0,68.0,68.0,68.0,4730.0
20753,1,0,1980.0,1,1,1,1,0,0,0,2,2,2,2,0,0,0,0,0,0,0,0,2.0,15.0,5.0,31.0,0,0,0,0,15.0,15.0,15.0,15.0,39.0,39.0,39.0,39.0,4268.0
20764,1,0,1980.25,0,2,2,2,0,0,0,3,3,3,3,0,0,1,1,0,0,0,0,5.0,10.0,19.0,16.0,0,0,0,0,6.0,6.0,6.0,6.0,9.0,9.0,9.0,9.0,4311.0
21100,0,0,1980.25,0,2,2,2,1,1,1,2,2,2,2,1,1,0,0,0,1,0,0,10.0,10.0,13.0,30.0,0,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4602.0
21121,1,1,1980.0,2,1,1,1,0,0,0,3,3,3,3,0,0,1,1,0,0,0,0,17.0,12.0,16.0,9.0,0,0,0,0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4321.0
21131,1,0,1980.5,2,0,0,0,1,1,1,2,2,2,2,1,0,0,1,0,0,6,0,10.0,15.0,10.0,13.0,0,0,1,0,36.0,36.0,36.0,36.0,72.0,72.0,72.0,72.0,4361.0
21201,0,0,1980.0,0,2,2,2,0,0,1,2,2,2,2,0,0,0,0,0,0,0,0,20.0,39.0,9.0,16.0,0,0,0,0,9.0,9.0,9.0,9.0,12.0,12.0,12.0,12.0,4704.0
21207,1,1,1979.75,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,3,0,6,5.0,2.0,13.0,31.0,0,1,1,0,11.0,11.0,11.0,11.0,29.0,29.0,29.0,29.0,4382.0
21227,1,0,1980.5,2,2,2,2,0,1,1,2,2,2,2,0,0,0,1,0,0,0,0,10.0,9.0,23.0,19.0,0,0,0,0,34.0,34.0,34.0,34.0,68.0,68.0,68.0,68.0,4938.0
21259,1,0,1980.5,1,1,1,1,1,1,1,2,2,2,2,0,0,0,1,0,0,0,2,9.0,21.0,10.0,17.0,0,0,0,0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4942.0
21326,1,0,1980.25,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,3,3,0,14.0,13.0,2.0,6.0,0,0,0,0,22.0,22.0,22.0,22.0,52.0,52.0,52.0,52.0,4511.0
21371,1,1,1980.5,2,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,16.0,6.0,14.0,33.0,1,1,1,1,11.0,11.0,11.0,11.0,22.0,22.0,22.0,22.0,4333.0
